global_id,document_type,document_title,xml_source
102112011012,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/102112011012.xml
102112011013,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/102112011013.xml
103032011018,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/103032011018.xml
103032011024,seadus,Ülikooliseadus,https://www.riigiteataja.ee/akt/103032011024.xml
103032011025,seadus,Ülikooliseadus,https://www.riigiteataja.ee/akt/103032011025.xml
103052013014,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/103052013014.xml
103052013015,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/103052013015.xml
103052013016,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/103052013016.xml
103072013008,seadus,Vangistusseadus,https://www.riigiteataja.ee/akt/103072013008.xml
103122012002,seadus,Võlaõigusseadus,https://www.riigiteataja.ee/akt/103122012002.xml
13324007,seadus,Väljasõidukohustuse ja sissesõidukeelu seadus,https://www.riigiteataja.ee/akt/13324007.xml
13327855,seadus,Toote ja teenuse ohutuse seadus,https://www.riigiteataja.ee/akt/13327855.xml
13327891,seadus,Seadmete energiatõhususe seadus,https://www.riigiteataja.ee/akt/13327891.xml
13329288,seadus,Raudteeseadus,https://www.riigiteataja.ee/akt/13329288.xml
13329292,seadus,Meditsiiniseadme seadus,https://www.riigiteataja.ee/akt/13329292.xml
13329320,seadus,Meresõiduohutuse seadus,https://www.riigiteataja.ee/akt/13329320.xml
13329909,seadus,Eesti Vabariigi valitsuse ja Kanada valitsuse noortevahetuse kokkuleppe ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13329909.xml
13331117,seadus,Eesti Vabariigi valitsuse ja Itaalia Vabariigi valitsuse vahelise investeeringute soodustamise ja kaitse lepingu ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13331117.xml
13331255,seadus,Finantsinspektsiooni seadus,https://www.riigiteataja.ee/akt/13331255.xml
13331448,seadus,Perekonnaseadus,https://www.riigiteataja.ee/akt/13331448.xml
13331452,seadus,Krediidiasutuste seadus,https://www.riigiteataja.ee/akt/13331452.xml
13331736,seadus,Krediidiasutuste seadus,https://www.riigiteataja.ee/akt/13331736.xml
110072012002,seadus,Kaitseväeteenistuse seaduse rakendamise seadus,https://www.riigiteataja.ee/akt/110072012002.xml
110072012006,seadus,Tervishoiuteenuste korraldamise seadus,https://www.riigiteataja.ee/akt/110072012006.xml
110072012007,seadus,Kohaliku omavalitsuse volikogu valimise seadus,https://www.riigiteataja.ee/akt/110072012007.xml
110072012008,seadus,Riigikogu valimise seadus,https://www.riigiteataja.ee/akt/110072012008.xml
110072012009,seadus,Hädaolukorra seadus,https://www.riigiteataja.ee/akt/110072012009.xml
110072012011,seadus,Kaitseväe korralduse seadus,https://www.riigiteataja.ee/akt/110072012011.xml
110072012014,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/110072012014.xml
110072012015,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/110072012015.xml
110072012016,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/110072012016.xml
110072012017,seadus,Kriminaalhooldusseadus,https://www.riigiteataja.ee/akt/110072012017.xml
110072012018,seadus,Kriminaalhooldusseadus,https://www.riigiteataja.ee/akt/110072012018.xml
110072012023,seadus,Riiklike peretoetuste seadus,https://www.riigiteataja.ee/akt/110072012023.xml
110072012024,seadus,Täitemenetluse seadustik,https://www.riigiteataja.ee/akt/110072012024.xml
110072012025,seadus,Töölepingu seadus,https://www.riigiteataja.ee/akt/110072012025.xml
110072012026,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/110072012026.xml
110072012027,seadus,Tööturuteenuste ja -toetuste seadus,https://www.riigiteataja.ee/akt/110072012027.xml
110072012030,seadus,Euroopa Parlamendi valimise seadus,https://www.riigiteataja.ee/akt/110072012030.xml
110072012034,seadus,Rahuaja riigikaitse seadus,https://www.riigiteataja.ee/akt/110072012034.xml
110072013006,seadus,Muuseumiseadus,https://www.riigiteataja.ee/akt/110072013006.xml
110112010022,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/110112010022.xml
110112010023,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/110112010023.xml
110122010009,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/110122010009.xml
110122010010,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/110122010010.xml
110122010014,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/110122010014.xml
110122010015,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/110122010015.xml
110122010017,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/110122010017.xml
111032011006,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/111032011006.xml
111032011007,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/111032011007.xml
111062013014,seadus,Majandustegevuse seadustiku üldosa seadus,https://www.riigiteataja.ee/akt/111062013014.xml
119032013005,seadus,Kohaliku omavalitsuse korralduse seadus,https://www.riigiteataja.ee/akt/119032013005.xml
119112010005,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/119112010005.xml
119112010008,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/119112010008.xml
120032013019,seadus,Karistusregistri seadus,https://www.riigiteataja.ee/akt/120032013019.xml
120032013020,seadus,Karistusregistri seadus,https://www.riigiteataja.ee/akt/120032013020.xml
120032013025,seadus,Relvaseadus,https://www.riigiteataja.ee/akt/120032013025.xml
120032013027,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/120032013027.xml
120032013029,seadus,Kaitseliidu seadus,https://www.riigiteataja.ee/akt/120032013029.xml
120122010005,seadus,Vedelkütuse erimärgistamise seadus,https://www.riigiteataja.ee/akt/120122010005.xml
120122011005,seadus,Lennundusseadus,https://www.riigiteataja.ee/akt/120122011005.xml
120122011006,seadus,Meresõiduohutuse seadus,https://www.riigiteataja.ee/akt/120122011006.xml
120122011011,seadus,Meresõiduohutuse seadus,https://www.riigiteataja.ee/akt/120122011011.xml
13275260,seadus,Ühinenud Rahvaste Organisatsiooni korruptsioonivastase konventsiooniga ühinemise seadus,https://www.riigiteataja.ee/akt/13275260.xml
13349419,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/13349419.xml
13349810,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/13349810.xml
13350741,seadus,Elektrituruseadus,https://www.riigiteataja.ee/akt/13350741.xml
13252393,seadus,Eesti Vabariigi valitsuse ja Korea Vabariigi valitsuse vahelise tulumaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13252393.xml
13252514,seadus,Eesti Vabariigi ja Serbia Vabariigi vahelise tulumaksudega topeltmaksustamise vältimise lepingu ja selle protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13252514.xml
13252757,seadus,Piirivalveteenistuse seadus,https://www.riigiteataja.ee/akt/13252757.xml
13252785,seadus,"Eesti Vabariigi valitsuse, Läti Vabariigi valitsuse ja Leedu Vabariigi valitsuse vahelise Balti ühistransiidi protseduuri kokkuleppe denonsseerimise seadus",https://www.riigiteataja.ee/akt/13252785.xml
13254592,seadus,"Eesti Vabariigi valitsuse, Läti Vabariigi valitsuse ja Leedu Vabariigi valitsuse vahelise Balti ühistransiidi protseduuri kokkuleppe ratifitseerimise seadus",https://www.riigiteataja.ee/akt/13254592.xml
112022013007,seadus,Toiduseadus,https://www.riigiteataja.ee/akt/112022013007.xml
112112010007,seadus,Valla- ja linnaeelarve seadus,https://www.riigiteataja.ee/akt/112112010007.xml
112112010016,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/112112010016.xml
112112010018,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/112112010018.xml
112122011004,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/112122011004.xml
112122011008,seadus,Ülikooliseadus,https://www.riigiteataja.ee/akt/112122011008.xml
112122011010,seadus,Elektrituruseadus,https://www.riigiteataja.ee/akt/112122011010.xml
112122011011,seadus,Elektrituruseadus,https://www.riigiteataja.ee/akt/112122011011.xml
112122011012,seadus,Majandustegevuse seadustiku üldosa seadus,https://www.riigiteataja.ee/akt/112122011012.xml
13265095,seadus,E-raha asutuste seadus,https://www.riigiteataja.ee/akt/13265095.xml
13265235,seadus,Kaubamärgiõiguse lepinguga ühinemise seadus,https://www.riigiteataja.ee/akt/13265235.xml
13265855,seadus,Merinõuete korral vastutuse piiramise 1976. aasta konventsiooni ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13265855.xml
13262582,seadus,Riigikogu ja Vabariigi Presidendi poolt nimetatavate riigiametnike ametipalkade seadus,https://www.riigiteataja.ee/akt/13262582.xml
13361732,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/13361732.xml
13361780,seadus,Audiitortegevuse seadus,https://www.riigiteataja.ee/akt/13361780.xml
13361790,seadus,Kohaliku omavalitsuse korralduse seadus,https://www.riigiteataja.ee/akt/13361790.xml
13361798,seadus,Kohalike maksude seadus,https://www.riigiteataja.ee/akt/13361798.xml
13361802,seadus,Maksukorralduse seadus,https://www.riigiteataja.ee/akt/13361802.xml
13362240,seadus,Valla- ja linnaeelarve seadus,https://www.riigiteataja.ee/akt/13362240.xml
13362386,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/13362386.xml
13362390,seadus,Kohaliku omavalitsuse korralduse seadus,https://www.riigiteataja.ee/akt/13362390.xml
13248677,seadus,Kriminaalasjades vastastikuse abistamise Euroopa konventsiooni ja selle lisaprotokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13248677.xml
13246673,seadus,Arvutikuritegevusvastase konventsiooni ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13246673.xml
13247498,seadus,Euroopa Liidu liikmesriikide vahelise väljaandmise lihtsustatud korra konventsiooniga ühinemise seadus,https://www.riigiteataja.ee/akt/13247498.xml
13280321,seadus,Rakenduskõrgkooli seadus,https://www.riigiteataja.ee/akt/13280321.xml
13237440,seadus,Euroopa Liidu ühise põllumajanduspoliitika rakendamise seadus,https://www.riigiteataja.ee/akt/13237440.xml
13238526,seadus,Riigi eraõiguslikes juriidilistes isikutes osalemise seadus,https://www.riigiteataja.ee/akt/13238526.xml
13240213,seadus,Eesti Vabariigi ja Mani saare vahelise tulumaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13240213.xml
13240225,seadus,Eesti Vabariigi ja Iisraeli Riigi vahelise tulumaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ja selle protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13240225.xml
13285967,seadus,Eesti Vabariigi ja Tšehhi Vabariigi vahelise investeeringute soodustamise ja vastastikuse kaitse lepingu muutmise ja lõpetamise kokkuleppe ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13285967.xml
13312087,seadus,Välissuhtlemisseadus,https://www.riigiteataja.ee/akt/13312087.xml
115052013007,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/115052013007.xml
115052013008,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/115052013008.xml
115062012003,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/115062012003.xml
115062012004,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/115062012004.xml
115062012005,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/115062012005.xml
115062012007,seadus,Karistusregistri seadus,https://www.riigiteataja.ee/akt/115062012007.xml
115062012008,seadus,Kriminaalhooldusseadus,https://www.riigiteataja.ee/akt/115062012008.xml
115062012009,seadus,Tervishoiuteenuste korraldamise seadus,https://www.riigiteataja.ee/akt/115062012009.xml
115062012010,seadus,Tervishoiuteenuste korraldamise seadus,https://www.riigiteataja.ee/akt/115062012010.xml
120122012005,seadus,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/120122012005.xml
120122012006,seadus,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/120122012006.xml
120122012007,seadus,"Alkoholi-, tubaka-, kütuse- ja elektriaktsiisi seadus",https://www.riigiteataja.ee/akt/120122012007.xml
120122012008,seadus,Avaliku teenistuse seadus,https://www.riigiteataja.ee/akt/120122012008.xml
120122012015,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/120122012015.xml
121032011003,seadus,Karistusregistri seadus,https://www.riigiteataja.ee/akt/121032011003.xml
121032011005,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/121032011005.xml
121032011006,seadus,Erakooliseadus,https://www.riigiteataja.ee/akt/121032011006.xml
121032011007,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/121032011007.xml
121032011009,seadus,Avaliku teabe seadus,https://www.riigiteataja.ee/akt/121032011009.xml
121032011010,seadus,Vabariigi Valitsuse seadus,https://www.riigiteataja.ee/akt/121032011010.xml
121032011011,seadus,Avaliku teenistuse seadus,https://www.riigiteataja.ee/akt/121032011011.xml
121032011013,seadus,Arhiiviseadus,https://www.riigiteataja.ee/akt/121032011013.xml
121032011017,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/121032011017.xml
121032011024,seadus,Tolliseadus,https://www.riigiteataja.ee/akt/121032011024.xml
121032011025,seadus,Relvaseadus,https://www.riigiteataja.ee/akt/121032011025.xml
121032011026,seadus,Relvaseadus,https://www.riigiteataja.ee/akt/121032011026.xml
121032011032,seadus,Vabariigi Presidendi töökorra seadus,https://www.riigiteataja.ee/akt/121032011032.xml
121032011033,seadus,Riigikogu kodu- ja töökorra seadus,https://www.riigiteataja.ee/akt/121032011033.xml
121032011034,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/121032011034.xml
121032011036,seadus,Hasartmänguseadus,https://www.riigiteataja.ee/akt/121032011036.xml
121032011037,seadus,Kaitseväeteenistuse seadus,https://www.riigiteataja.ee/akt/121032011037.xml
121032011039,seadus,Riigikogu liikme staatuse seadus,https://www.riigiteataja.ee/akt/121032011039.xml
121032011040,seadus,Strateegilise kauba seadus,https://www.riigiteataja.ee/akt/121032011040.xml
121032011041,seadus,Tunnistajakaitse seadus,https://www.riigiteataja.ee/akt/121032011041.xml
121032011042,seadus,Turvaseadus,https://www.riigiteataja.ee/akt/121032011042.xml
121032011043,seadus,Väljasõidukohustuse ja sissesõidukeelu seadus,https://www.riigiteataja.ee/akt/121032011043.xml
121032011045,seadus,Kriminaalmenetluse seadustiku rakendamise seadus,https://www.riigiteataja.ee/akt/121032011045.xml
121032011046,seadus,Julgeolekuasutuste seadus,https://www.riigiteataja.ee/akt/121032011046.xml
121032011047,seadus,Väärteomenetluse seadustik,https://www.riigiteataja.ee/akt/121032011047.xml
121032011048,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/121032011048.xml
121032011049,seadus,Väärtpaberituru seadus,https://www.riigiteataja.ee/akt/121032011049.xml
121032011051,seadus,Karistusregistri seadus,https://www.riigiteataja.ee/akt/121032011051.xml
121032011052,seadus,Jälitustegevuse seadus,https://www.riigiteataja.ee/akt/121032011052.xml
121032011055,seadus,Välismaalaste seadus,https://www.riigiteataja.ee/akt/121032011055.xml
104022011005,seadus,Võlaõigusseadus,https://www.riigiteataja.ee/akt/104022011005.xml
104022011007,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/104022011007.xml
104022011017,seadus,Riigikogu liikme staatuse seadus,https://www.riigiteataja.ee/akt/104022011017.xml
104032011003,seadus,Kaitseväeteenistuse seadus,https://www.riigiteataja.ee/akt/104032011003.xml
104032011005,seadus,Avaliku teenistuse seadus,https://www.riigiteataja.ee/akt/104032011005.xml
104032011008,seadus,Kohtute seadus,https://www.riigiteataja.ee/akt/104032011008.xml
104032011009,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/104032011009.xml
104032011010,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/104032011010.xml
104032011011,seadus,Prokuratuuriseadus,https://www.riigiteataja.ee/akt/104032011011.xml
104032011012,seadus,Prokuratuuriseadus,https://www.riigiteataja.ee/akt/104032011012.xml
104032011015,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/104032011015.xml
104042012004,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/104042012004.xml
104052011009,seadus,Relvaseadus,https://www.riigiteataja.ee/akt/104052011009.xml
104052011010,seadus,Relvaseadus,https://www.riigiteataja.ee/akt/104052011010.xml
104072011006,seadus,Raudteeseadus,https://www.riigiteataja.ee/akt/104072011006.xml
104072011007,seadus,Raudteeseadus,https://www.riigiteataja.ee/akt/104072011007.xml
104072011009,seadus,Riigilõivuseadus,https://www.riigiteataja.ee/akt/104072011009.xml
104072011011,seadus,Sadamaseadus,https://www.riigiteataja.ee/akt/104072011011.xml
104072011013,seadus,Meresõiduohutuse seadus,https://www.riigiteataja.ee/akt/104072011013.xml
104072011014,seadus,Meresõiduohutuse seadus,https://www.riigiteataja.ee/akt/104072011014.xml
104072012007,seadus,Vangistusseadus,https://www.riigiteataja.ee/akt/104072012007.xml
104072012008,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/104072012008.xml
104072012010,seadus,Välisõhu kaitse seadus,https://www.riigiteataja.ee/akt/104072012010.xml
104072012011,seadus,Välisõhu kaitse seadus,https://www.riigiteataja.ee/akt/104072012011.xml
104072012012,seadus,Kriminaalmenetluse seadustik,https://www.riigiteataja.ee/akt/104072012012.xml
104072012015,seadus,Väärteomenetluse seadustik,https://www.riigiteataja.ee/akt/104072012015.xml
104072012023,seadus,Politsei ja piirivalve seadus,https://www.riigiteataja.ee/akt/104072012023.xml
104072012027,seadus,Majandustegevuse seadustiku üldosa seadus,https://www.riigiteataja.ee/akt/104072012027.xml
13332423,seadus,Rassilise diskrimineerimise kõigi vormide kõrvaldamise rahvusvahelise konventsiooni artikli 14 lõike 1 alusel deklaratsiooni tegemise seadus,https://www.riigiteataja.ee/akt/13332423.xml
13333240,seadus,Sotsiaalhoolekande seadus,https://www.riigiteataja.ee/akt/13333240.xml
13333259,seadus,Taimede paljundamise ja sordikaitse seadus,https://www.riigiteataja.ee/akt/13333259.xml
13334906,seadus,Riigipiiri seadus,https://www.riigiteataja.ee/akt/13334906.xml
13335243,seadus,Kogumispensionide seadus,https://www.riigiteataja.ee/akt/13335243.xml
13335368,seadus,Kohtutäituri seadus,https://www.riigiteataja.ee/akt/13335368.xml
13335447,seadus,Tsiviilkohtumenetluse seadustik,https://www.riigiteataja.ee/akt/13335447.xml
13335732,seadus,Liiklusseadus,https://www.riigiteataja.ee/akt/13335732.xml
13335748,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/13335748.xml
258901,seadus,Töötuskindlustuse seadus,https://www.riigiteataja.ee/akt/258901.xml
13227893,seadus,Teatavate ohtlike kemikaalide ja pestitsiididega rahvusvaheliseks kauplemiseks nõusoleku saamise korda käsitleva Rotterdami konventsiooniga ühinemise seadus,https://www.riigiteataja.ee/akt/13227893.xml
13145503,seadus,Rahvusvahelistes äritehingutes välisriigi ametiisikutele altkäemaksu andmise vastu võitlemise konventsiooni ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13145503.xml
13096378,seadus,Tuumamaterjali füüsilise kaitse konventsiooni muudatuse ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13096378.xml
13096416,seadus,Eesti Vabariigi ja Bulgaaria Vabariigi vahelise tulumaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13096416.xml
13222812,seadus,Eesti Vabariigi valitsuse ja Ameerika Ühendriikide valitsuse teadus- ja tehnoloogiakoostöö kokkuleppe ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13222812.xml
13225618,seadus,Ülikooliseadus,https://www.riigiteataja.ee/akt/13225618.xml
13226261,seadus,Ülikooliseadus,https://www.riigiteataja.ee/akt/13226261.xml
13226901,seadus,"Keemiarelvade väljatöötamise, tootmise, varumise ja kasutamise keelustamise ning nende hävitamise konventsiooni ratifitseerimise seadus",https://www.riigiteataja.ee/akt/13226901.xml
13187296,seadus,Biotsiidiseadus,https://www.riigiteataja.ee/akt/13187296.xml
13188690,seadus,Konsulaarseadus,https://www.riigiteataja.ee/akt/13188690.xml
13186040,seadus,Isikuandmete automatiseeritud töötlemisel isiku kaitse konventsiooni lisaprotokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13186040.xml
13163242,seadus,Eesti Vabariigi ja Hollandi Kuningriigi vahelise tulu- ja kapitalimaksuga topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu muutmise protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13163242.xml
13054909,seadus,"Eesti Vabariigi ja Prantsuse Vabariigi vahelise teineteisemõistmise, sõpruse ja koostöö lepingu ratifitseerimise seadus",https://www.riigiteataja.ee/akt/13054909.xml
13157641,seadus,Terrorismi ennetamise Euroopa Nõukogu konventsiooni ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13157641.xml
13168078,seadus,Kaubamärgiõiguse Singapuri lepingu ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13168078.xml
12978668,seadus,Eesti Vabariigi valitsuse ja Leedu Vabariigi valitsuse vahelise lepingu NSV Liidu kindlustusperioodide arvessevõtmise kohta ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12978668.xml
12909369,seadus,Tööstusdisainilahenduste rahvusvahelise registreerimise Haagi kokkuleppe Genfi redaktsiooni ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12909369.xml
13175633,seadus,Rahvusvaheliste näituste konventsiooniga ühinemise seadus,https://www.riigiteataja.ee/akt/13175633.xml
13175684,seadus,Eesti Vabariigi ja Makedoonia Vabariigi vahelise tulumaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ratifitseerimise seadus,https://www.riigiteataja.ee/akt/13175684.xml
12999639,seadus,Maaelu ja põllumajandusturu korraldamise seadus,https://www.riigiteataja.ee/akt/12999639.xml
13117559,seadus,Masina ohutuse seadus,https://www.riigiteataja.ee/akt/13117559.xml
13118547,seadus,12. augusti 1949 Genfi konventsioonide 8. juuni 1977 (I) lisaprotokolli rahvusvaheliste relvakonfliktide ohvrite kaitse kohta artikli 90 lõike 2 punkti a alusel Rahvusvahelise Uurimiskomisjoni pädevuse tunnustamise deklaratsiooni tegemise seadus,https://www.riigiteataja.ee/akt/13118547.xml
13118567,seadus,Albaania Vabariigi ja Horvaatia Vabariigi ühinemist käsitlevate Põhja-Atlandi lepingu protokollide heakskiitmise seadus,https://www.riigiteataja.ee/akt/13118567.xml
12982149,seadus,Eesti Vabariigi ja Leedu Vabariigi vahelise sotsiaalkindlustuslepingu ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12982149.xml
12982827,seadus,Eesti Vabariigi valitsuse ja Läti Vabariigi valitsuse vahelise endise NSV Liidu territooriumil täitunud kindlustusperioodide arvessevõtmise lepingu ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12982827.xml
229403,seadus,Rahvusvahelise merivõlgade ja pantide konventsiooniga ühinemise seadus,https://www.riigiteataja.ee/akt/229403.xml
129122011150,seadus,Vabariigi Valitsuse seadus,https://www.riigiteataja.ee/akt/129122011150.xml
129122011152,seadus,Vabariigi Presidendi ametihüve seadus,https://www.riigiteataja.ee/akt/129122011152.xml
129122011194,seadus,Alkoholiseadus,https://www.riigiteataja.ee/akt/129122011194.xml
129122011199,seadus,Ehitusseadus,https://www.riigiteataja.ee/akt/129122011199.xml
129122011209,seadus,Karistusseadustik,https://www.riigiteataja.ee/akt/129122011209.xml
129122011219,seadus,Elektroonilise side seadus,https://www.riigiteataja.ee/akt/129122011219.xml
129122011225,seadus,Elektroonilise side seadus,https://www.riigiteataja.ee/akt/129122011225.xml
129122012015,seadus,Sotsiaalmaksuseadus,https://www.riigiteataja.ee/akt/129122012015.xml
129122012032,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/129122012032.xml
129122012033,seadus,Tulumaksuseadus,https://www.riigiteataja.ee/akt/129122012033.xml
129122012037,seadus,Vabariigi Valitsuse seadus,https://www.riigiteataja.ee/akt/129122012037.xml
129122012040,seadus,Õiguskantsleri seadus,https://www.riigiteataja.ee/akt/129122012040.xml
740514,seadus,Eesti Vabariigi valitsuse ja Ameerika Ühendriikide valitsuse vahelise investeeringute soodustamise ja vastastikuse kaitse lepingu protokolli ning kirjade vahetamise teel sõlmitud lepingu tõlgendamise kokkulepete ratifitseerimise seadus,https://www.riigiteataja.ee/akt/740514.xml
740533,seadus,"Eesti Vabariigi valitsuse, NATO arendusstaabi ülemjuhatuse ja Liitlasvägede Euroopa ülemjuhatuse peakorteri vastastikuse mõistmise memorandumi vastuvõtva riigi panuse kohta NATO operatsioonide läbiviimisel ratifitseerimise seadus",https://www.riigiteataja.ee/akt/740533.xml
740584,seadus,"Lepingu Tšehhi Vabariigi, Eesti Vabariigi, Küprose Vabariigi, Läti Vabariigi, Leedu Vabariigi, Ungari Vabariigi, Malta Vabariigi, Poola Vabariigi, Sloveenia Vabariigi ja Slovaki Vabariigi osalemise kohta Euroopa Majanduspiirkonnas ratifitseerimise seadus",https://www.riigiteataja.ee/akt/740584.xml
12874450,seadus,Eesti Vabariigi valitsuse ja Uus-Meremaa valitsuse töötamisõigusega turismi käsitleva kokkuleppe ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12874450.xml
127032012013,seadus,Riikliku pensionikindlustuse seadus,https://www.riigiteataja.ee/akt/127032012013.xml
127032012015,seadus,Käibemaksuseadus,https://www.riigiteataja.ee/akt/127032012015.xml
127032012017,seadus,Vedelkütuse seadus,https://www.riigiteataja.ee/akt/127032012017.xml
921880,seadus,Euroopa Nõukogu privileegide ja immuniteetide üldkokkuleppe kolmanda protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/921880.xml
1034645,seadus,Eesti Vabariigi valitsuse ja Sloveenia Vabariigi valitsuse vahelise tulumaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ja selle juurde kuuluva protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/1034645.xml
12758659,seadus,Euroopa Ülikool-Instituudi asutamise konventsiooni muutmise konventsiooni ratifitseerimise seadus,https://www.riigiteataja.ee/akt/12758659.xml
12758669,seadus,Rahvusvahelist Satelliitsideorganisatsiooni käsitleva kokkuleppega ühinemise seadus,https://www.riigiteataja.ee/akt/12758669.xml
774565,seadus,Konventsiooni tulevasest mitmepoolsest koostööst kalanduse valdkonnas Atlandi ookeani loodeosas denonsseerimise seadus,https://www.riigiteataja.ee/akt/774565.xml
776192,seadus,Rahvusvahelise kriminaalkohtu eesõiguste ja puutumatuse kokkuleppe ratifitseerimise seadus,https://www.riigiteataja.ee/akt/776192.xml
603414,seadus,Piiriülese õhusaaste kauglevi 1979. aasta konventsiooni väävli heitkoguste edasise vähendamise protokolliga ühinemise seadus,https://www.riigiteataja.ee/akt/603414.xml
223102013001,seadus,Eesti Vabariigi ja Mehhiko Ühendriikide vahelise tulumaksudega topeltmaksustamise vältimise ning maksudest hoidumise tõkestamise lepingu ja selle juurde kuuluva protokolli ratifitseerimise seadus,https://www.riigiteataja.ee/akt/223102013001.xml
13233408,seadus,Ekspordi riikliku garanteerimise seadus,https://www.riigiteataja.ee/akt/13233408.xml
